beat_idx,r_sample_100hz,qrson_sample_100hz,tpeak_sample_100hz,toff_sample_100hz,t_s,t_rel_peak_s,phase,rr_ms,qt_ms,tamp_mv,rr_ms_smooth,qt_ms_smooth,tamp_mv_smooth
284,23306,23302,23338,23343,233.058,-366.942,exercise,888,408,0.16135,823.9,415.12,0.16764
285,23396,23392,23429,23435,233.956,-366.044,exercise,898,426,0.15836,823.41,415.51,0.16787
286,23485,23482,23518,23525,234.852,-365.148,exercise,896,434,0.18098,822.63,416.44,0.16534
287,23571,23567,23604,23608,235.708,-364.292,exercise,856,404,0.15719,822.19,417.22,0.16543
288,23657,23654,23690,23695,236.572,-363.428,exercise,864,410,0.18767,822.34,417.07,0.16625
289,23741,23738,23774,23778,237.41,-362.59,exercise,838,404,0.18062,823.12,417.41,0.16709
290,23824,23821,23857,23864,238.24,-361.76,exercise,830,424,0.15303,823.51,417.71,0.16662
291,23905,23902,23940,23944,239.052,-360.948,exercise,812,420,0.12412,823.65,417.85,0.16619
292,23984,23980,24016,24020,239.84,-360.16,exercise,788,396,0.18377,824.48,417.9,0.16872
293,24064,24061,24096,24103,240.64,-359.36,exercise,800,428,0.18295,825.17,418.39,0.16653
294,24145,24141,24176,24183,241.446,-358.554,exercise,806,420,0.16236,824.44,418.2,0.16199
295,24227,24223,24259,24264,242.266,-357.734,exercise,820,410,0.20757,822.83,418.15,0.16085
296,24308,24305,24341,24346,243.084,-356.916,exercise,818,416,0.13314,821.8,417.61,0.16268
297,24389,24386,24421,24428,243.892,-356.108,exercise,808,424,0.16483,820.88,417.12,0.16393
298,24473,24469,24504,24511,244.726,-355.274,exercise,834,424,0.1794,818.93,417.51,0.16322
299,24557,24553,24590,24593,245.566,-354.434,exercise,840,392,0.1172,816.63,418.24,0.16234
300,24639,24636,24671,24679,246.39,-353.61,exercise,824,434,0.13126,814.73,418.1,0.16408
301,24721,24717,24753,24757,247.206,-352.794,exercise,816,398,0.1998,813.37,418.63,0.16532
302,24802,24799,24836,24840,248.022,-351.978,exercise,816,416,0.15561,811.56,418.44,0.16653
303,24881,24877,24912,24920,248.808,-351.192,exercise,786,430,0.12101,809.22,418.83,0.16618
304,24958,24955,24992,24999,249.578,-350.422,exercise,770,446,0.23347,806.93,419.02,0.16589
305,25034,25030,25067,25072,250.336,-349.664,exercise,758,420,0.19294,804.83,419.22,0.16528
306,25108,25105,25141,25149,251.082,-348.918,exercise,746,440,0.17132,802.44,419.22,0.16795
307,25184,25181,25216,25223,251.842,-348.158,exercise,760,424,0.1729,799.8,418.73,0.16608
308,25262,25259,25293,25300,252.62,-347.38,exercise,778,414,0.18483,798,419.27,0.16596
309,25343,25339,25375,25380,253.426,-346.574,exercise,806,410,0.18248,795.61,418.98,0.16408
310,25425,25421,25457,25463,254.246,-345.754,exercise,820,420,0.16145,793.61,418.83,0.16413
311,25509,25505,25541,25547,255.086,-344.914,exercise,840,420,0.18003,792.05,418.98,0.16507
312,25592,25589,25626,25630,255.924,-344.076,exercise,838,412,0.14279,790.83,418.63,0.16668
313,25676,25672,25710,25718,256.756,-343.244,exercise,832,454,0.13508,790,419.9,0.16556
314,25757,25753,25791,25794,257.568,-342.432,exercise,812,410,0.11714,788.98,419.95,0.16485
315,25834,25831,25867,25872,258.344,-341.656,exercise,776,410,0.15678,788.1,420.39,0.16446
316,25912,25908,25944,25948,259.116,-340.884,exercise,772,398,0.20043,786.63,420.78,0.16336
317,25988,25985,26021,26026,259.884,-340.116,exercise,768,410,0.22519,785.85,421.17,0.16556
318,26064,26060,26096,26103,260.638,-339.362,exercise,754,424,0.15101,785.9,420.88,0.16483
319,26138,26135,26171,26179,261.384,-338.616,exercise,746,444,0.13946,785.95,420.68,0.16451
320,26215,26212,26248,26253,262.154,-337.846,exercise,770,410,0.17074,786.15,421.17,0.16547
321,26293,26290,26326,26334,262.934,-337.066,exercise,780,440,0.14004,786.39,420.24,0.16395
322,26370,26367,26403,26407,263.7,-336.3,exercise,766,408,0.17567,786.34,421.12,0.16271
323,26447,26443,26479,26487,264.47,-335.53,exercise,770,432,0.16351,786.73,420.88,0.16292
324,26525,26522,26559,26564,265.254,-334.746,exercise,784,416,0.162,787.17,420.24,0.16365
325,26606,26602,26637,26644,266.056,-333.944,exercise,802,416,0.13644,787.41,419.12,0.16223
326,26686,26682,26718,26725,266.856,-333.144,exercise,800,426,0.26777,788.24,418.68,0.16127
327,26764,26761,26798,26803,267.644,-332.356,exercise,788,414,0.10423,789.61,418.29,0.16037
328,26843,26839,26875,26882,268.426,-331.574,exercise,782,426,0.15238,790.83,418.2,0.15949
329,26919,26916,26953,26956,269.192,-330.808,exercise,766,398,0.11061,791.95,418.54,0.15836
330,26995,26991,27027,27031,269.948,-330.052,exercise,756,398,0.1827,793.02,419.37,0.15704
331,27071,27068,27104,27111,270.714,-329.286,exercise,766,430,0.19155,793.76,419.32,0.15566
332,27148,27144,27182,27185,271.476,-328.524,exercise,762,406,0.19009,794,418.88,0.15502
333,27223,27220,27256,27264,272.23,-327.77,exercise,754,448,0.13768,794.44,418.78,0.15485
334,27299,27295,27332,27338,272.988,-327.012,exercise,758,430,0.15405,795.02,418,0.15448
335,27376,27372,27409,27416,273.758,-326.242,exercise,770,438,0.14638,796.34,418.2,0.15558
336,27452,27448,27484,27491,274.518,-325.482,exercise,760,426,0.16226,798.15,418.83,0.15456
337,27530,27527,27563,27570,275.304,-324.696,exercise,786,432,0.22343,800.39,419.56,0.15375
338,27611,27608,27644,27649,276.114,-323.886,exercise,810,412,0.13508,803.17,419.85,0.15102
339,27695,27692,27730,27733,276.95,-323.05,exercise,836,416,0.16599,806.05,419.27,0.15166
340,27780,27776,27813,27818,277.798,-322.202,exercise,848,412,0.1566,809.02,418.49,0.15335
341,27863,27860,27897,27899,278.632,-321.368,exercise,834,396,0.06884,811.66,419.32,0.15344
342,27945,27941,27978,27985,279.446,-320.554,exercise,814,434,0.14926,814,419.02,0.15435
343,28028,28025,28061,28065,280.278,-319.722,exercise,832,406,0.16427,816.39,418.88,0.15298
344,28108,28105,28141,28145,281.082,-318.918,exercise,804,404,0.15066,818.05,418.59,0.15244
345,28186,28183,28219,28223,281.862,-318.138,exercise,780,400,0.17529,819.27,418.88,0.15179
346,28265,28262,28300,28302,282.654,-317.346,exercise,792,402,0.15354,820.49,418.54,0.15266
347,28346,28342,28379,28385,283.456,-316.544,exercise,802,424,0.13456,822.24,418.73,0.15086
348,28427,28423,28460,28465,284.266,-315.734,exercise,810,420,0.13682,823.95,418.78,0.15155
349,28509,28506,28542,28548,285.09,-314.91,exercise,824,428,0.13834,826.24,419.07,0.15144
350,28594,28591,28627,28635,285.94,-314.06,exercise,850,444,0.12843,829.46,419.41,0.15273
351,28679,28676,28712,28718,286.79,-313.21,exercise,850,418,0.10508,832.68,419.9,0.15111
352,28764,28761,28797,28801,287.64,-312.36,exercise,850,402,0.15365,834.44,420,0.14933
353,28850,28846,28883,28887,288.496,-311.504,exercise,856,408,0.13592,836.29,420.05,0.14777
354,28935,28933,28969,28975,289.352,-310.648,exercise,856,422,0.11959,838.59,419.46,0.14814
355,29022,29018,29056,29060,290.218,-309.782,exercise,866,418,0.16238,840.98,419.22,0.14854
356,29107,29103,29141,29147,291.068,-308.932,exercise,850,436,0.11511,843.66,419.07,0.1481
357,29193,29190,29226,29233,291.932,-308.068,exercise,864,428,0.16704,846.83,419.51,0.14856
358,29281,29278,29315,29320,292.814,-307.186,exercise,882,422,0.11315,849.41,418.83,0.14701
359,29369,29365,29402,29405,293.686,-306.314,exercise,872,400,0.17746,850.88,419.27,0.14629
360,29455,29453,29488,29494,294.554,-305.446,exercise,868,412,0.2088,851.56,419.66,0.14698
361,29543,29540,29576,29584,295.432,-304.568,exercise,878,444,0.17457,852,419.76,0.14569
362,29631,29627,29664,29670,296.308,-303.692,exercise,876,428,0.17714,852.49,420.34,0.14743
363,29717,29714,29750,29754,297.172,-302.828,exercise,864,402,0.11944,853.32,419.56,0.14857
364,29801,29798,29834,29840,298.01,-301.99,exercise,838,420,0.14137,853.51,419.76,0.1472
365,29884,29881,29917,29924,298.844,-301.156,exercise,834,428,0.13562,854.2,420.29,0.1461
366,29970,29966,30003,30006,299.696,-300.304,exercise,852,402,0.17188,855.71,421.17,0.14581
367,30057,30053,30090,30097,300.568,-299.432,exercise,872,434,0.19414,857.46,421.46,0.14602
368,30143,30139,30175,30181,301.426,-298.574,exercise,858,416,0.13243,859.37,421.61,0.14628
369,30230,30227,30263,30271,302.302,-297.698,exercise,876,438,0.14795,861.61,421.9,0.14656
370,30320,30317,30353,30358,303.2,-296.8,exercise,898,412,0.16355,863.51,421.76,0.14725
371,30409,30405,30443,30447,304.088,-295.912,exercise,888,418,0.11619,865.17,421.66,0.14771
372,30493,30489,30526,30533,304.926,-295.074,exercise,838,434,0.11868,867.02,421.61,0.14884
373,30576,30573,30609,30614,305.764,-294.236,exercise,838,408,0.12596,866.04,422.63,0.14866
374,30661,30658,30694,30700,306.612,-293.388,exercise,848,424,0.15292,864.88,423.02,0.14924
375,30747,30743,30779,30785,307.468,-292.532,exercise,856,420,0.17018,863.7,422.83,0.14956
376,30835,30831,30867,30875,308.348,-291.652,exercise,880,432,0.12835,862.24,423.32,0.14945
377,30924,30920,30957,30965,309.238,-290.762,exercise,890,444,0.18125,861.15,423.17,0.151
378,31013,31010,31047,31050,310.13,-289.87,exercise,892,404,0.16002,859.68,423.32,0.15056
379,31100,31097,31134,31140,311,-289,exercise,870,430,0.1054,857.74,423.41,0.15174
380,31186,31183,31219,31226,311.864,-288.136,exercise,864,432,0.19419,858.81,423.95,0.15037
381,31273,31269,31306,31311,312.73,-287.27,exercise,866,416,0.10368,859.93,424,0.14928
382,31358,31355,31392,31397,313.584,-286.416,exercise,854,420,0.14055,857.96,423.66,0.14884
383,31443,31440,31477,31480,314.432,-285.568,exercise,848,402,0.19595,855.99,423.27,0.1471
384,31527,31524,31561,31565,315.272,-284.728,exercise,840,414,0.10793,856.18,424.15,0.14801
385,31610,31607,31643,31650,316.104,-283.896,exercise,832,426,0.1056,857.01,424.34,0.14914
386,31695,31691,31728,31735,316.946,-283.054,exercise,842,436,0.16347,858.67,423.95,0.14939
387,31781,31778,31814,31819,317.81,-282.19,exercise,864,414,0.16214,859.75,424.15,0.14963
388,31869,31865,31902,31908,318.69,-281.31,exercise,880,430,0.14522,859.45,423.22,0.14821
389,31959,31956,31993,31999,319.592,-280.408,exercise,902,432,0.14814,858.96,423.17,0.15101
390,32049,32046,32082,32088,320.494,-279.506,exercise,902,422,0.16668,857.45,423.07,0.15073
391,32141,32138,32175,32182,321.412,-278.588,exercise,918,440,0.14734,854.92,422.88,0.15339
392,32234,32230,32267,32272,322.338,-277.662,exercise,926,416,0.15154,852.62,422.93,0.15578
393,32328,32324,32361,32369,323.278,-276.722,exercise,809.57,444,0.14617,851.35,422.29,0.15659
394,32423,32419,32456,32462,324.228,-275.772,exercise,808.56,424,0.15979,849.7,422.24,0.15656
395,32516,32512,32549,32554,325.156,-274.844,exercise,807.47,414,0.13255,847.7,421.71,0.15655
396,32609,32606,32643,32649,326.09,-273.91,exercise,806.26,438,0.15782,845.65,422.34,0.15707
397,32705,32702,32738,32745,327.05,-272.95,exercise,805.21,430,0.17888,842.62,422.34,0.15834
398,32800,32797,32833,32840,328,-272,exercise,803.88,434,0.14904,839.21,420.98,0.15701
399,32894,32891,32927,32933,328.936,-271.064,exercise,802.35,426,0.16141,835.55,421.41,0.15588
400,32985,32982,33019,33024,329.852,-270.148,exercise,916,422,0.12106,832.62,421.22,0.15836
401,33077,33073,33109,33115,330.766,-269.234,exercise,914,414,0.16445,829.5,420.63,0.15838
402,33170,33166,33203,33209,331.696,-268.304,exercise,796.93,430,0.15652,826.14,420.39,0.1583
403,33261,33258,33295,33299,332.612,-267.388,exercise,795.32,412,0.10581,823.11,419.46,0.15793
404,33348,33345,33382,33389,333.484,-266.516,exercise,872,438,0.15675,820.33,419.46,0.15698
405,33436,33432,33469,33475,334.356,-265.644,exercise,872,428,0.18773,818.04,419.56,0.15868
406,33526,33522,33558,33564,335.258,-264.742,exercise,902,412,0.14552,815.65,419.27,0.1575
407,33615,33612,33649,33653,336.154,-263.846,exercise,896,410,0.18195,813.11,417.85,0.16051
408,33701,33698,33734,33738,337.014,-262.986,exercise,860,396,0.13579,809.94,418.05,0.16331
409,33785,33781,33818,33823,337.852,-262.148,exercise,838,414,0.2473,806.23,417.8,0.16505
410,33867,33864,33897,33908,338.666,-261.334,exercise,814,434,0.13629,802.18,416.93,0.16742
411,33946,33942,33976,33983,339.46,-260.54,exercise,794,404,0.27273,797.99,415.8,0.17107
412,34025,34022,34058,34064,340.254,-259.746,exercise,794,420,0.21433,793.4,414.49,0.17496
413,34104,34101,34139,34141,341.04,-258.96,exercise,786,408,0.15167,788.62,413.56,0.17901
414,34181,34177,34214,34218,341.81,-258.19,exercise,770,406,0.12484,786.78,412.93,0.18199
415,34258,34255,34288,34295,342.576,-257.424,exercise,766,402,0.15254,784.57,412.68,0.18296
416,34335,34331,34366,34376,343.348,-256.652,exercise,772,446,0.19153,782.39,412.24,0.18446
417,34410,34407,34444,34450,344.104,-255.896,exercise,756,432,0.1802,780.19,411.76,0.18365
418,34485,34482,34518,34521,344.854,-255.146,exercise,750,388,0.12701,778.16,410.59,0.18378
419,34560,34556,34592,34598,345.596,-254.404,exercise,742,422,0.11343,775.92,410.29,0.18417
420,34635,34631,34669,34674,346.346,-253.654,exercise,750,422,0.20733,773.13,410.1,0.18508
421,34708,34705,34740,34746,347.082,-252.918,exercise,736,408,0.19501,767.81,409.85,0.18434
422,34781,34777,34813,34818,347.81,-252.19,exercise,728,406,0.10046,762.15,409.75,0.18216
423,34854,34850,34885,34889,348.54,-251.46,exercise,730,382,0.1253,759.35,409.7,0.18283
424,34927,34925,34958,34965,349.274,-250.726,exercise,734,402,NaN,756.49,409.15,0.18696
425,35002,34999,35034,35040,350.02,-249.98,exercise,746,418,0.17594,751.41,407.9,0.1873
426,35075,35072,35108,35113,350.754,-249.246,exercise,734,414,0.05835,746.05,407.35,0.18667
427,35149,35146,35180,35184,351.492,-248.508,exercise,738,378,0.28371,739.66,407.25,0.18777
428,35223,35220,35256,35262,352.226,-247.774,exercise,734,422,0.27413,733.46,406.65,0.18947
429,35295,35292,35329,35334,352.954,-247.046,exercise,728,420,0.21487,728.2,406.9,0.19092
430,35369,35366,35401,35405,353.69,-246.31,exercise,736,396,0.24318,723.51,406.85,0.19005
431,35442,35439,35474,35477,354.42,-245.58,exercise,730,376,0.31255,719.22,405.7,0.19315
432,35515,35512,35547,35550,355.15,-244.85,exercise,730,386,0.30295,715.51,405.65,0.1883
433,35588,35585,35619,35622,355.88,-244.12,exercise,730,378,0.3136,711.71,405.15,0.18784
434,35661,35658,35693,35700,356.614,-243.386,exercise,734,418,0.26528,707.95,405.2,0.18712
435,35733,35730,35763,35771,357.332,-242.668,exercise,718,414,0.19851,704.44,404.75,0.18806
436,35805,35802,35838,35841,358.05,-241.95,exercise,718,396,0.19272,700.98,404.55,0.18905
437,35877,35873,35909,35915,358.766,-241.234,exercise,716,418,0.12551,697.56,403.4,0.18585
438,35949,35945,35980,35984,359.488,-240.512,exercise,722,382,NaN,694.39,402.9,0.18373
439,36020,36016,36052,36059,360.2,-239.8,exercise,712,422,0.16429,691.32,403.25,0.18334
440,36089,36085,36120,36127,360.888,-239.112,exercise,688,418,0.19707,688.44,402.85,0.18501
441,36159,36155,36191,36196,361.586,-238.414,exercise,698,412,0.09206,685.32,402.65,0.18456
442,36227,36223,36259,36267,362.268,-237.732,exercise,682,NaN,0.07943,682.39,402.6,0.1842
443,36295,36292,36328,36334,362.95,-237.05,exercise,682,428,NaN,679.76,402.85,0.18489
444,36363,36359,36395,36398,363.628,-236.372,exercise,678,390,0.26273,677.02,402.9,0.18365
445,36429,36426,36461,36465,364.292,-235.708,exercise,664,388,0.1696,673.9,403.05,0.18099
446,36494,36491,36528,36531,364.944,-235.056,exercise,652,406,0.16385,670.44,402.3,0.17838
447,36558,36555,36591,36596,365.584,-234.416,exercise,640,408,0.18726,667.07,401.15,0.17708
448,36623,36619,36656,36658,366.226,-233.774,exercise,642,386,0.24634,663.56,401.9,0.17072
449,36687,36684,36718,36724,366.87,-233.13,exercise,644,406,NaN,660.15,401.55,0.16622
450,36752,36748,36785,36789,367.516,-232.484,exercise,646,412,0.2151,656.78,400.65,0.16451
451,36815,36812,36848,36851,368.154,-231.846,exercise,638,388,0.25108,653.37,400.2,0.16078
452,36880,36877,36912,36917,368.796,-231.204,exercise,642,402,0.09324,650.15,399.8,0.1515
453,36943,36940,36977,36980,369.434,-230.566,exercise,638,400,0.19735,646.88,400.45,0.14617
454,37007,37003,37038,37044,370.066,-229.934,exercise,632,410,0.12501,643.56,400.2,0.13877
455,37069,37066,37101,37105,370.692,-229.308,exercise,626,388,0.15988,640.15,398.2,0.13252
456,37132,37128,37165,37168,371.316,-228.684,exercise,624,394,NaN,637.02,397.1,0.12753
457,37195,37192,37227,37232,371.948,-228.052,exercise,632,400,0.07614,634.1,395.8,0.12133
458,37257,37254,37289,37295,372.574,-227.426,exercise,626,412,0.10391,631.17,394.4,0.1199
459,37320,37317,37352,37357,373.198,-226.802,exercise,624,402,0.11297,628.05,395.05,0.11931
460,37382,37379,37415,37419,373.822,-226.178,exercise,624,406,0.17383,625.02,393.7,0.1141
461,37444,37441,37479,37482,374.444,-225.556,exercise,622,414,0.1909,622.63,393.45,0.11219
462,37506,37503,37539,37543,375.06,-224.94,exercise,616,406,0.18218,620.05,392.1,0.11035
463,37568,37565,37601,37606,375.68,-224.32,exercise,620,416,0.12523,618,391.37,0.11118
464,37630,37626,37661,37665,376.298,-223.702,exercise,618,384,0.08056,615.71,389.37,0.10737
465,37690,37687,37722,37728,376.904,-223.096,exercise,606,408,0.08522,613.76,389.12,0.10317
466,37751,37747,37784,37786,377.508,-222.492,exercise,604,388,0.07954,612,387.8,0.09683
467,37810,37807,37842,37844,378.104,-221.896,exercise,596,368,0.01003,610.59,386.83,0.09497
468,37870,37867,37904,37907,378.698,-221.302,exercise,594,408,0.04841,609.46,386.83,0.09259
469,37929,37926,37960,37967,379.292,-220.708,exercise,594,408,0.10764,608.34,386.29,0.0858
470,37988,37985,38021,38023,379.882,-220.118,exercise,590,384,0.15161,607.17,386,0.0858
471,38048,38044,38079,38082,380.478,-219.522,exercise,596,378,0.10531,606,384.15,0.07736
472,38108,38104,38139,38140,381.076,-218.924,exercise,598,360,-0.03092,604.83,383.12,0.0724
473,38167,38164,38198,38205,381.672,-218.328,exercise,596,412,0.10577,603.56,381.8,0.06884
474,38227,38224,38257,38261,382.266,-217.734,exercise,594,368,0.03984,602.44,381.35,0.06154
475,38286,38283,38317,38316,382.86,-217.14,exercise,594,338,0.03423,601.32,380.62,0.0544
476,38345,38342,38376,38379,383.45,-216.55,exercise,590,370,0.01359,600.29,379.59,0.04598
477,38405,38401,38435,38436,384.048,-215.952,exercise,598,344,-0.03672,599.27,378,0.04598
478,38464,38462,38495,38498,384.644,-215.356,exercise,596,362,0.07268,598.29,376.21,0.04509
479,38524,38521,38558,38561,385.238,-214.762,exercise,594,408,0.09751,597.27,375.26,0.03811
480,38583,38579,38612,38616,385.826,-214.174,exercise,588,368,-0.03358,596.39,374.54,0.03584
481,38642,38638,38673,38679,386.416,-213.584,exercise,590,408,0.12443,595.22,372.92,0.03153
482,38701,38698,38730,38734,387.008,-212.992,exercise,592,358,0.02205,594.05,371.03,0.02638
483,38761,38757,38794,38793,387.606,-212.394,exercise,598,362,NaN,593.07,370.11,0.02119
484,38819,38816,38848,38851,388.194,-211.806,exercise,588,346,-0.03384,592,368.81,0.0176
485,38879,38876,38912,38914,388.792,-211.208,exercise,598,380,NaN,590.83,367.68,0.01536
486,38938,38935,38967,38968,389.384,-210.616,exercise,592,334,-0.06498,590,366.56,0.01277
487,38998,38994,39029,39031,389.978,-210.022,exercise,594,366,NaN,588.98,365.33,0.0102
488,39057,39054,39089,39095,390.572,-209.428,exercise,594,408,0.10185,588.15,364.72,0.01021
489,39117,39113,39145,39150,391.168,-208.832,exercise,596,364,0.00194,587.37,363.67,0.00861
490,39176,39173,39207,39212,391.764,-208.236,exercise,596,394,NaN,586.68,362.4,0.01029
491,39236,39233,39264,39266,392.362,-207.638,exercise,598,336,-0.0888,585.95,361.26,-0.0015
492,39295,39292,39323,39327,392.952,-207.048,exercise,590,346,NaN,585.07,360.76,-0.01005
493,39354,39351,39382,39386,393.542,-206.458,exercise,590,348,-0.03123,583.95,360.79,-0.00915
494,39413,39410,39441,39451,394.134,-205.866,exercise,592,NaN,-0.05829,582.93,359.19,-0.01851
495,39472,39469,39500,39501,394.72,-205.28,exercise,586,NaN,-0.12501,581.95,359.38,-0.01263
496,39530,39527,39557,39562,395.304,-204.696,exercise,584,348,-0.13482,581.07,360.06,-0.01786
497,39589,39585,39615,39619,395.886,-204.114,exercise,582,332,NaN,580.2,360.39,-0.01929
498,39648,39644,39674,39677,396.478,-203.522,exercise,592,330,NaN,579.12,360.93,-0.01846
499,39706,39703,39732,39744,397.062,-202.938,exercise,584,NaN,-0.13351,578.05,360.9,-0.02301
500,39765,39762,39788,39794,397.65,-202.35,exercise,588,NaN,NaN,577.07,359.79,-0.02936
501,39823,39819,39846,39854,398.226,-201.774,exercise,576,346,NaN,576.29,358.21,-0.02912
502,39880,39877,39903,39911,398.8,-201.2,exercise,574,344,NaN,575.46,357.17,-0.04295
503,39938,39934,39961,39971,399.376,-200.624,exercise,576,372,NaN,574.54,357.52,-0.04678
504,39995,39992,40018,40029,399.952,-200.048,exercise,576,368,NaN,573.41,356.83,-0.04678
505,40052,40049,40075,40083,400.522,-199.478,exercise,570,342,NaN,572.39,355.93,-0.04758
506,40109,40106,40132,40138,401.094,-198.906,exercise,572,NaN,NaN,571.27,355.07,-0.04758
507,40166,40162,40188,40197,401.656,-198.344,exercise,562,344,NaN,570.29,355.21,-0.04642
508,40222,40218,40244,40253,402.218,-197.782,exercise,562,346,NaN,569.17,353.71,-0.04642
509,40278,40275,40300,40312,402.78,-197.22,exercise,562,370,NaN,567.9,351.7,-0.05702
510,40335,40331,40366,40363,403.346,-196.654,exercise,566,NaN,0.14781,566.88,352.07,-0.06155
511,40391,40387,40411,40422,403.906,-196.094,exercise,560,344,-0.13128,565.71,350.46,-0.06155
512,40447,40443,40467,40475,404.466,-195.534,exercise,560,NaN,-0.1,564.49,349.62,-0.06011
513,40502,40499,40525,40530,405.018,-194.982,exercise,552,NaN,NaN,563.27,349.31,-0.06011
514,40557,40555,40580,40585,405.572,-194.428,exercise,554,NaN,-0.10953,562.2,349.31,-0.06683
515,40613,40609,40644,40647,406.126,-193.874,exercise,554,374,0.17499,561.07,349.63,-0.05197
516,40668,40665,40691,40696,406.684,-193.316,exercise,558,NaN,-0.08601,560.15,349.63,-0.03983
517,40724,40720,40744,40758,407.238,-192.762,exercise,554,380,NaN,559.17,349.63,-0.03145
518,40779,40776,40802,40807,407.792,-192.208,exercise,554,NaN,NaN,558.2,350.15,-0.03145
519,40834,40832,40857,40862,408.344,-191.656,exercise,552,NaN,NaN,557.07,350.92,-0.02935
520,40890,40886,40913,40924,408.898,-191.102,exercise,554,376,NaN,556.1,350.81,-0.0167
521,40945,40943,40968,40975,409.454,-190.546,exercise,556,322,NaN,554.88,350.81,-0.01569
522,41001,40998,41024,41036,410.01,-189.99,exercise,556,378,-0.12446,554.05,350.81,-0.00421
523,41056,41053,41079,41090,410.564,-189.436,exercise,554,368,NaN,553.22,351.26,0.00157
524,41112,41108,41134,41142,411.116,-188.884,exercise,552,342,NaN,552.29,350.46,0.00514
525,41166,41163,41189,41195,411.662,-188.338,exercise,546,320,NaN,551.37,349.69,0.01157
526,41221,41218,41244,41249,412.214,-187.786,exercise,552,NaN,NaN,550.54,349.69,0.02045
527,41277,41273,41297,41307,412.766,-187.234,exercise,552,338,NaN,549.66,349.56,0.02368
528,41331,41328,41354,41360,413.314,-186.686,exercise,548,324,NaN,548.83,349.33,0.02175
529,41386,41383,41408,41413,413.856,-186.144,exercise,542,NaN,NaN,548.1,349.41,0.02368
530,41441,41438,41465,41475,414.41,-185.59,exercise,554,374,NaN,547.46,348.62,0.02456
531,41496,41493,41520,41523,414.958,-185.042,exercise,548,NaN,NaN,546.78,348.52,0.02542
532,41551,41547,41576,41579,415.506,-184.494,exercise,548,314,-0.07009,546.24,348.81,0.03633
533,41605,41601,41630,41635,416.046,-183.954,exercise,540,338,NaN,545.51,349.57,0.0469
534,41659,41656,41682,41691,416.592,-183.408,exercise,546,348,-0.11858,545.07,349.93,0.05068
535,41714,41710,41743,41746,417.138,-182.862,exercise,546,358,0.13488,544.63,349.67,0.06343
536,41769,41765,41795,41806,417.686,-182.314,exercise,548,NaN,0.03284,544.2,348.83,0.06509
537,41823,41820,41854,41854,418.23,-181.77,exercise,544,348,-0.02592,543.8,347.93,0.07139
538,41877,41873,41903,41908,418.772,-181.228,exercise,542,346,NaN,543.37,347.67,0.07767
539,41932,41928,41958,41969,419.318,-180.682,exercise,546,NaN,-0.00203,542.88,347.94,0.08405
540,41986,41984,42013,42019,419.862,-180.138,exercise,544,348,0.0436,542.29,347.56,0.08661
541,42040,42037,42066,42078,420.4,-179.6,exercise,538,NaN,-0.00162,541.85,346.56,0.09156
542,42094,42091,42122,42125,420.942,-179.058,exercise,542,346,0.16812,541.27,347.94,0.09593
543,42148,42145,42176,42181,421.482,-178.518,exercise,540,356,0.09393,540.68,347.56,0.10647
544,42202,42199,42228,42240,422.02,-177.98,exercise,538,NaN,0.06586,539.9,346.5,0.10422
545,42256,42252,42284,42287,422.558,-177.442,exercise,538,348,0.12739,539.22,346.94,0.10402
546,42309,42306,42338,42340,423.094,-176.906,exercise,536,342,0.18918,538.73,348.13,0.10627
547,42363,42360,42389,42394,423.63,-176.37,exercise,536,346,0.08829,538.15,348.18,0.11132
548,42416,42412,42442,42446,424.158,-175.842,exercise,528,338,-0.01891,537.51,348.5,0.1125
549,42469,42466,42497,42501,424.69,-175.31,exercise,532,348,0.06623,536.93,348.88,0.11641
550,42523,42519,42548,42560,425.226,-174.774,exercise,536,NaN,0.04475,536.34,348.73,0.11573
551,42576,42573,42604,42608,425.764,-174.236,exercise,538,346,0.16837,535.46,347.82,0.11573
552,42630,42627,42659,42662,426.302,-173.698,exercise,538,352,0.13077,534.73,347.76,0.117
553,42683,42680,42715,42717,426.832,-173.168,exercise,530,370,0.15367,534.1,348.65,0.12246
554,42737,42733,42766,42769,427.366,-172.634,exercise,534,360,0.14141,533.61,349.35,0.12703
555,42790,42787,42819,42821,427.902,-172.098,exercise,536,342,0.20915,533.02,349.29,0.13594
556,42844,42841,42870,42881,428.438,-171.562,exercise,536,NaN,0.21645,532.29,349.24,0.13898
557,42898,42895,42924,42927,428.98,-171.02,exercise,542,322,NaN,531.56,349.26,0.14274
558,42952,42948,42981,42986,429.516,-170.484,exercise,536,372,0.22861,530.78,349.66,0.14212
559,43005,43002,43033,43037,430.05,-169.95,exercise,534,356,0.24345,530.24,349.31,0.14494
560,43058,43054,43084,43088,430.578,-169.422,exercise,528,336,0.15303,529.56,348.89,0.14761
561,43111,43109,43139,43143,431.114,-168.886,exercise,536,344,0.22528,528.83,348.61,0.15048
562,43165,43161,43193,43198,431.646,-168.354,exercise,532,366,0.21839,528.2,348.49,0.15511
563,43218,43215,43248,43251,432.178,-167.822,exercise,532,366,0.18113,527.46,348.81,0.15545
564,43270,43267,43296,43300,432.7,-167.3,exercise,522,334,0.03886,526.73,348.22,0.15629
565,43322,43320,43351,43356,433.224,-166.776,exercise,524,356,0.09802,526.15,348,0.15762
